Country Name,Country Code,Series Name,Series Code,2021 [YR2021],2022 [YR2022],2023 [YR2023],Series Name_social,Series Code_social,2021 [YR2021]_social,2022 [YR2022]_social,2023 [YR2023]_social,Series Name_env,Series Code_env,2021 [YR2021]_env,2022 [YR2022]_env,2023 [YR2023]_env,Series Name_stats,Series Code_stats,2021 [YR2021]_stats,2022 [YR2022]_stats,2023 [YR2023]_stats,Country_ID,Name
East Asia & Pacific (excluding high income),EAP,Trade (% of GDP),NE.TRD.GNFS.ZS,45.31504425,47.5529836,45.52493077,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.5328901,76.16769681,..,Forest area (% of land area),AG.LND.FRST.ZS,30.51266184,30.5605969,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,..,..,..,EAP,East Asia & Pacific (excluding high income)
East Asia & Pacific (excluding high income),EAP,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,15.34157631,15.33905397,15.64647159,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.5328901,76.16769681,..,Forest area (% of land area),AG.LND.FRST.ZS,30.51266184,30.5605969,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,..,..,..,EAP,East Asia & Pacific (excluding high income)
Early-demographic dividend,EAR,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,3.67531E+13,3.88629E+13,4.07626E+13,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.43440664,69.2787026,..,Forest area (% of land area),AG.LND.FRST.ZS,22.70445365,22.65338853,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,..,..,..,EAR,Early-demographic dividend
Early-demographic dividend,EAR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.038430127,7.119171384,5.760122483,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.43440664,69.2787026,..,Forest area (% of land area),AG.LND.FRST.ZS,22.70445365,22.65338853,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,..,..,..,EAR,Early-demographic dividend
Early-demographic dividend,EAR,Trade (% of GDP),NE.TRD.GNFS.ZS,54.7866159,60.48221439,54.6894666,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.43440664,69.2787026,..,Forest area (% of land area),AG.LND.FRST.ZS,22.70445365,22.65338853,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,..,..,..,EAR,Early-demographic dividend
Early-demographic dividend,EAR,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,13.07668835,12.48656682,12.67937355,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.43440664,69.2787026,..,Forest area (% of land area),AG.LND.FRST.ZS,22.70445365,22.65338853,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,..,..,..,EAR,Early-demographic dividend
East Asia & Pacific,EAS,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,5.02591E+13,5.18481E+13,5.4064E+13,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.38217287,76.89088032,..,Forest area (% of land area),AG.LND.FRST.ZS,27.19473679,27.22664712,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,..,..,..,EAS,East Asia & Pacific
East Asia & Pacific,EAS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.477102415,5.408743755,3.633793837,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.38217287,76.89088032,..,Forest area (% of land area),AG.LND.FRST.ZS,27.19473679,27.22664712,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,..,..,..,EAS,East Asia & Pacific
East Asia & Pacific,EAS,Trade (% of GDP),NE.TRD.GNFS.ZS,55.9863094,61.11599093,58.066697,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.38217287,76.89088032,..,Forest area (% of land area),AG.LND.FRST.ZS,27.19473679,27.22664712,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,..,..,..,EAS,East Asia & Pacific
East Asia & Pacific,EAS,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,16.73740122,16.68428202,16.93041474,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.38217287,76.89088032,..,Forest area (% of land area),AG.LND.FRST.ZS,27.19473679,27.22664712,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,..,..,..,EAS,East Asia & Pacific
Europe & Central Asia (excluding high income),ECA,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,5.50463E+12,5.51065E+12,5.7855E+12,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.57567848,74.02883345,..,Forest area (% of land area),AG.LND.FRST.ZS,11.19673555,11.24125011,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,..,..,..,ECA,Europe & Central Asia (excluding high income)
Europe & Central Asia (excluding high income),ECA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.917567711,13.88758417,8.785430498,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.57567848,74.02883345,..,Forest area (% of land area),AG.LND.FRST.ZS,11.19673555,11.24125011,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,..,..,..,ECA,Europe & Central Asia (excluding high income)
Europe & Central Asia (excluding high income),ECA,Trade (% of GDP),NE.TRD.GNFS.ZS,74.16097724,83.07456122,72.80283971,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.57567848,74.02883345,..,Forest area (% of land area),AG.LND.FRST.ZS,11.19673555,11.24125011,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,..,..,..,ECA,Europe & Central Asia (excluding high income)
Europe & Central Asia (excluding high income),ECA,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,13.94983348,14.8163998,15.76321948,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.57567848,74.02883345,..,Forest area (% of land area),AG.LND.FRST.ZS,11.19673555,11.24125011,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,..,..,..,ECA,Europe & Central Asia (excluding high income)
Europe & Central Asia,ECS,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,3.907E+13,3.99994E+13,4.06229E+13,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.65675851,77.80518715,..,Forest area (% of land area),AG.LND.FRST.ZS,38.54099949,38.5583486,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,..,..,..,ECS,Europe & Central Asia
Europe & Central Asia,ECS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.230749121,11.11361219,7.446877174,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.65675851,77.80518715,..,Forest area (% of land area),AG.LND.FRST.ZS,38.54099949,38.5583486,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,..,..,..,ECS,Europe & Central Asia
Europe & Central Asia,ECS,Trade (% of GDP),NE.TRD.GNFS.ZS,83.27833148,93.60260663,86.70991926,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.65675851,77.80518715,..,Forest area (% of land area),AG.LND.FRST.ZS,38.54099949,38.5583486,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,..,..,..,ECS,Europe & Central Asia
Europe & Central Asia,ECS,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,20.62739544,19.86900781,19.94344554,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.65675851,77.80518715,..,Forest area (% of land area),AG.LND.FRST.ZS,38.54099949,38.5583486,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,..,..,..,ECS,Europe & Central Asia
Ecuador,ECU,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,2.39415E+11,2.54226E+11,2.60213E+11,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.67,77.894,..,Forest area (% of land area),AG.LND.FRST.ZS,50.06265099,49.80387341,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,1,1,1,ECU,Ecuador
Ecuador,ECU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.133251386,3.466169722,2.215687642,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.67,77.894,..,Forest area (% of land area),AG.LND.FRST.ZS,50.06265099,49.80387341,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,1,1,1,ECU,Ecuador
Ecuador,ECU,Trade (% of GDP),NE.TRD.GNFS.ZS,53.15119869,61.62166239,57.84775435,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.67,77.894,..,Forest area (% of land area),AG.LND.FRST.ZS,50.06265099,49.80387341,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,1,1,1,ECU,Ecuador
Ecuador,ECU,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,14.34917346,13.40226735,13.9198908,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.67,77.894,..,Forest area (% of land area),AG.LND.FRST.ZS,50.06265099,49.80387341,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,1,1,1,ECU,Ecuador
"Egypt, Arab Rep.",EGY,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,1.7286E+12,1.84248E+12,1.91173E+12,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.221,70.159,..,Forest area (% of land area),AG.LND.FRST.ZS,0.045185594,0.045185594,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,15.64452728,19.16043974,30.6264137,EGY,"Egypt, Arab Rep."
"Egypt, Arab Rep.",EGY,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.214049405,13.89566098,33.88477631,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.221,70.159,..,Forest area (% of land area),AG.LND.FRST.ZS,0.045185594,0.045185594,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,15.64452728,19.16043974,30.6264137,EGY,"Egypt, Arab Rep."
"Egypt, Arab Rep.",EGY,Trade (% of GDP),NE.TRD.GNFS.ZS,29.85697348,36.98310488,40.44243822,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.221,70.159,..,Forest area (% of land area),AG.LND.FRST.ZS,0.045185594,0.045185594,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,15.64452728,19.16043974,30.6264137,EGY,"Egypt, Arab Rep."
"Egypt, Arab Rep.",EGY,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,7.558043553,7.268090532,6.786901187,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.221,70.159,..,Forest area (% of land area),AG.LND.FRST.ZS,0.045185594,0.045185594,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,15.64452728,19.16043974,30.6264137,EGY,"Egypt, Arab Rep."
Euro area,EMU,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,1.87966E+13,1.94743E+13,1.95724E+13,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.59502939,81.7018565,..,Forest area (% of land area),AG.LND.FRST.ZS,38.64076127,38.69835321,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.845494139,0.949623753,0.924839558,EMU,Euro area
Euro area,EMU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.486504381,8.471176456,5.78431555,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.59502939,81.7018565,..,Forest area (% of land area),AG.LND.FRST.ZS,38.64076127,38.69835321,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.845494139,0.949623753,0.924839558,EMU,Euro area
Euro area,EMU,Trade (% of GDP),NE.TRD.GNFS.ZS,88.35369838,100.5188045,92.67136257,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.59502939,81.7018565,..,Forest area (% of land area),AG.LND.FRST.ZS,38.64076127,38.69835321,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.845494139,0.949623753,0.924839558,EMU,Euro area
Euro area,EMU,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,21.70253042,21.13767976,20.81956627,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.59502939,81.7018565,..,Forest area (% of land area),AG.LND.FRST.ZS,38.64076127,38.69835321,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.845494139,0.949623753,0.924839558,EMU,Euro area
Eritrea,ERI,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,..,..,..,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.536,66.604,..,Forest area (% of land area),AG.LND.FRST.ZS,8.692108346,8.666001453,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,15.075,15.075,15.075,ERI,Eritrea
Eritrea,ERI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.536,66.604,..,Forest area (% of land area),AG.LND.FRST.ZS,8.692108346,8.666001453,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,15.075,15.075,15.075,ERI,Eritrea
Eritrea,ERI,Trade (% of GDP),NE.TRD.GNFS.ZS,..,..,..,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.536,66.604,..,Forest area (% of land area),AG.LND.FRST.ZS,8.692108346,8.666001453,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,15.075,15.075,15.075,ERI,Eritrea
Eritrea,ERI,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,..,..,..,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.536,66.604,..,Forest area (% of land area),AG.LND.FRST.ZS,8.692108346,8.666001453,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,15.075,15.075,15.075,ERI,Eritrea
Spain,ESP,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,2.09757E+12,2.22719E+12,2.28678E+12,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,83.22926829,83.08292683,..,Forest area (% of land area),AG.LND.FRST.ZS,37.17275211,37.18279228,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.845494139,0.949623753,0.924839558,ESP,Spain
Spain,ESP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.09313512,8.390576341,3.532361335,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,83.22926829,83.08292683,..,Forest area (% of land area),AG.LND.FRST.ZS,37.17275211,37.18279228,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.845494139,0.949623753,0.924839558,ESP,Spain
Spain,ESP,Trade (% of GDP),NE.TRD.GNFS.ZS,66.52458894,78.62756246,72.19172889,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,83.22926829,83.08292683,..,Forest area (% of land area),AG.LND.FRST.ZS,37.17275211,37.18279228,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.845494139,0.949623753,0.924839558,ESP,Spain
Spain,ESP,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,21.00513649,19.96412423,19.46354727,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,83.22926829,83.08292683,..,Forest area (% of land area),AG.LND.FRST.ZS,37.17275211,37.18279228,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.845494139,0.949623753,0.924839558,ESP,Spain
Estonia,EST,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,58842574493,58878131785,57098224759,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.94390244,77.94390244,..,Forest area (% of land area),AG.LND.FRST.ZS,57.03859649,57.0652937,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.845494139,0.949623753,0.924839558,EST,Estonia
Estonia,EST,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.653166738,19.39826341,9.15922508,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.94390244,77.94390244,..,Forest area (% of land area),AG.LND.FRST.ZS,57.03859649,57.0652937,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.845494139,0.949623753,0.924839558,EST,Estonia
Estonia,EST,Trade (% of GDP),NE.TRD.GNFS.ZS,160.3946816,174.5639942,154.8592446,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.94390244,77.94390244,..,Forest area (% of land area),AG.LND.FRST.ZS,57.03859649,57.0652937,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.845494139,0.949623753,0.924839558,EST,Estonia
Estonia,EST,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,19.81568681,19.29130867,20.64359756,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.94390244,77.94390244,..,Forest area (% of land area),AG.LND.FRST.ZS,57.03859649,57.0652937,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.845494139,0.949623753,0.924839558,EST,Estonia
Ethiopia,ETH,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,3.16145E+11,3.32968E+11,3.54604E+11,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.975,65.645,..,Forest area (% of land area),AG.LND.FRST.ZS,15.05930418,14.99462063,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,43.73377832,51.75621503,54.60094807,ETH,Ethiopia
Ethiopia,ETH,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,26.83952216,33.88987971,30.21882781,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.975,65.645,..,Forest area (% of land area),AG.LND.FRST.ZS,15.05930418,14.99462063,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,43.73377832,51.75621503,54.60094807,ETH,Ethiopia
Ethiopia,ETH,Trade (% of GDP),NE.TRD.GNFS.ZS,24.34503933,26.59550123,20.58541157,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.975,65.645,..,Forest area (% of land area),AG.LND.FRST.ZS,15.05930418,14.99462063,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,43.73377832,51.75621503,54.60094807,ETH,Ethiopia
Ethiopia,ETH,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,8.835824527,7.361732918,6.318362067,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.975,65.645,..,Forest area (% of land area),AG.LND.FRST.ZS,15.05930418,14.99462063,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,43.73377832,51.75621503,54.60094807,ETH,Ethiopia
European Union,EUU,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,2.31702E+13,2.40114E+13,2.41381E+13,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.32536449,80.80098604,..,Forest area (% of land area),AG.LND.FRST.ZS,39.88287959,39.9291602,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,..,..,..,EUU,European Union
European Union,EUU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.554506996,8.833698867,6.299424874,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.32536449,80.80098604,..,Forest area (% of land area),AG.LND.FRST.ZS,39.88287959,39.9291602,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,..,..,..,EUU,European Union
European Union,EUU,Trade (% of GDP),NE.TRD.GNFS.ZS,91.09088042,103.5709389,95.68592811,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.32536449,80.80098604,..,Forest area (% of land area),AG.LND.FRST.ZS,39.88287959,39.9291602,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,..,..,..,EUU,European Union
European Union,EUU,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,21.6738467,21.04248467,20.82789228,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.32536449,80.80098604,..,Forest area (% of land area),AG.LND.FRST.ZS,39.88287959,39.9291602,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,..,..,..,EUU,European Union
Fragile and conflict affected situations,FCS,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,5.34379E+12,5.23743E+12,5.3399E+12,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.23201754,61.79320153,..,Forest area (% of land area),AG.LND.FRST.ZS,22.90700286,22.7884219,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,..,..,..,FCS,Fragile and conflict affected situations
Fragile and conflict affected situations,FCS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.092483503,8.199574114,6.506416896,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.23201754,61.79320153,..,Forest area (% of land area),AG.LND.FRST.ZS,22.90700286,22.7884219,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,..,..,..,FCS,Fragile and conflict affected situations
Fragile and conflict affected situations,FCS,Trade (% of GDP),NE.TRD.GNFS.ZS,..,..,..,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.23201754,61.79320153,..,Forest area (% of land area),AG.LND.FRST.ZS,22.90700286,22.7884219,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,..,..,..,FCS,Fragile and conflict affected situations
Fragile and conflict affected situations,FCS,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,..,..,..,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.23201754,61.79320153,..,Forest area (% of land area),AG.LND.FRST.ZS,22.90700286,22.7884219,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,..,..,..,FCS,Fragile and conflict affected situations
Finland,FIN,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,3.14392E+11,3.18951E+11,3.15239E+11,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.88536585,81.18780488,..,Forest area (% of land area),AG.LND.FRST.ZS,73.72649966,73.72649966,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.845494139,0.949623753,0.924839558,FIN,Finland
Finland,FIN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.194574323,7.123507733,6.250643222,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.88536585,81.18780488,..,Forest area (% of land area),AG.LND.FRST.ZS,73.72649966,73.72649966,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.845494139,0.949623753,0.924839558,FIN,Finland
Finland,FIN,Trade (% of GDP),NE.TRD.GNFS.ZS,79.78927819,94.13205874,85.33367481,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.88536585,81.18780488,..,Forest area (% of land area),AG.LND.FRST.ZS,73.72649966,73.72649966,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.845494139,0.949623753,0.924839558,FIN,Finland
Finland,FIN,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,24.7953884,24.15002029,25.57551588,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.88536585,81.18780488,..,Forest area (% of land area),AG.LND.FRST.ZS,73.72649966,73.72649966,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.845494139,0.949623753,0.924839558,FIN,Finland
Fiji,FJI,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,9795237609,11733982218,12616881173,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.114,68.312,..,Forest area (% of land area),AG.LND.FRST.ZS,62.76409414,63.12972085,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,2.070633333,2.201406987,2.250125,FJI,Fiji
Fiji,FJI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.155855722,4.520192664,2.148174406,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.114,68.312,..,Forest area (% of land area),AG.LND.FRST.ZS,62.76409414,63.12972085,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,2.070633333,2.201406987,2.250125,FJI,Fiji
Fiji,FJI,Trade (% of GDP),NE.TRD.GNFS.ZS,81.72520896,117.5065594,..,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.114,68.312,..,Forest area (% of land area),AG.LND.FRST.ZS,62.76409414,63.12972085,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,2.070633333,2.201406987,2.250125,FJI,Fiji
Fiji,FJI,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,23.60717884,20.50887553,..,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.114,68.312,..,Forest area (% of land area),AG.LND.FRST.ZS,62.76409414,63.12972085,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,2.070633333,2.201406987,2.250125,FJI,Fiji
France,FRA,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,3.5597E+12,3.65122E+12,3.68541E+12,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.32439024,82.22926829,..,Forest area (% of land area),AG.LND.FRST.ZS,31.66136128,31.81367419,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.845494139,0.949623753,0.924839558,FRA,France
France,FRA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.64233141,5.222367484,4.878357265,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.32439024,82.22926829,..,Forest area (% of land area),AG.LND.FRST.ZS,31.66136128,31.81367419,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.845494139,0.949623753,0.924839558,FRA,France
France,FRA,Trade (% of GDP),NE.TRD.GNFS.ZS,63.78848263,75.79014361,70.55955479,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.32439024,82.22926829,..,Forest area (% of land area),AG.LND.FRST.ZS,31.66136128,31.81367419,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.845494139,0.949623753,0.924839558,FRA,France
France,FRA,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,24.35159842,23.86136358,23.12356061,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.32439024,82.22926829,..,Forest area (% of land area),AG.LND.FRST.ZS,31.66136128,31.81367419,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.845494139,0.949623753,0.924839558,FRA,France
Faroe Islands,FRO,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,3612505898,3740967468,3834082322,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,83.09756098,83.3,..,Forest area (% of land area),AG.LND.FRST.ZS,0.058394161,0.058394161,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,6.287113083,7.076151863,6.889702586,FRO,Faroe Islands
Faroe Islands,FRO,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,83.09756098,83.3,..,Forest area (% of land area),AG.LND.FRST.ZS,0.058394161,0.058394161,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,6.287113083,7.076151863,6.889702586,FRO,Faroe Islands
Faroe Islands,FRO,Trade (% of GDP),NE.TRD.GNFS.ZS,104.473032,124.535531,114.3378788,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,83.09756098,83.3,..,Forest area (% of land area),AG.LND.FRST.ZS,0.058394161,0.058394161,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,6.287113083,7.076151863,6.889702586,FRO,Faroe Islands
